year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,91300.66,894356.39,1001035.3,20289.67,651038.34,550975.78
2018,96307.81,946230.28,1055356.08,20579.68,678821.75,574488.97
2019,103476.76,1016511.04,1128951.98,21751.74,716463.79,606345.55
2020,106725.79,1049978.06,1154181.07,21988.79,734388.57,617630.87
2021,109025.73,1073404.98,1178506.15,22207.03,746935.92,628183.36
2022,111035.76,1090138.5,1206052.44,23072.52,755898.31,639719.1
2023,112821.05,1101851.96,1228593.1,24404.13,762171.98,649059.96
2024,114242.86,1111892.06,1239195.47,25332.86,767549.42,653639.34
2025,115534.12,1123605.52,1251564.89,25708.12,773823.09,658981.96
2026,116993.3,1138665.69,1267468.44,25805.3,781889.24,665851.03
2027,118019.83,1150379.15,1279837.87,25674.86,788162.92,671193.64
2028,118828.47,1160419.25,1290440.24,25428.68,793540.35,675773.03
2029,120143.5,1173806.06,1304576.73,25552.5,800710.26,681878.87
2030,121133.23,1182172.82,1313412.03,25948.3,805191.46,685695.02
2031,121883.07,1195559.63,1316446.28,25003.36,812361.37,687503.97
