year,Base case cost,Modeled residential energy efficiency
2017,1552011.08346,1470437.11718
2018,1629845.05044,1530761.20058
2019,1735297.52182,1613983.41539
2020,1771811.94608,1637983.63896
2021,1806689.51182,1663060.41119
2022,1845771.53946,1694177.91873
2023,1877653.06106,1719491.64167
2024,1892834.81043,1728625.2754
2025,1910546.85135,1739931.89208
2026,1933319.4754,1755502.36989
2027,1951031.51632,1766963.83913
2028,1966213.26568,1776407.26485
2029,1986455.59817,1790109.1713
2030,1999107.05597,1797604.05634
2031,2003950.24653,1796047.65836
