year,Base case cost,Modeled residential energy efficiency
2017,1010855.68659,819848.410089
2018,1095683.01426,885402.028789
2019,1213936.36913,976968.709688
2020,1289549.75461,1039980.05469
2021,1345007.74668,1087283.78526
2022,1403555.15985,1139159.52995
2023,1455256.88075,1186413.47185
2024,1504996.38356,1232446.49216
2025,1558168.62936,1281170.95897
2026,1614965.42576,1332778.67988
2027,1669736.0682,1383101.54332
2028,1729878.02918,1439537.0218
2029,1789257.83453,1493727.75167
2030,1847885.12847,1549389.85961
2031,1908952.84067,1605268.49632
2032,1982103.91134,1672489.19499
2033,2053126.53066,1738322.73882
2034,2128656.01552,1807921.85168
2035,2194884.67087,1870444.02454
2036,2272639.12384,1942268.10552
