year,Base case cost,Modeled non-residential energy efficiency
2017,1209168.55111,1404883.89409
2018,1294332.34574,1482218.20577
2019,1412251.446,1589296.48348
2020,1467935.46556,1639861.22573
2021,1503966.30175,1672579.58837
2022,1533446.07681,1699349.1578
2023,1553099.26019,1717195.53742
2024,1569476.913,1732067.52043
2025,1589130.09638,1749913.90005
2026,1612058.81032,1770734.67627
2027,1631711.9937,1788581.05589
2028,1648089.64651,1803453.03891
2029,1671018.36045,1824273.81513
2030,1684120.4827,1836171.40154
2031,1707049.19664,1856992.17776
