year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,94068.83,929537.01,794976.99,83162.19,279631.54,215878.7
2018,101494.57,984587.41,852168.79,93541.37,309744.94,243514.22
2019,111382.32,1060811.04,931419.3,107774.25,351440.41,282517.07
2020,117288.13,1096805.53,984633.13,115567.81,371129.94,304916.63
2021,121984.65,1120096.08,1024186.18,121379.48,383870.22,320821.57
2022,126353.28,1139151.99,1067040.15,126612.11,394294.09,336515.01
2023,130142.55,1151855.93,1105706.27,130866.41,401243.33,349550.62
2024,133797.49,1162442.54,1143193.57,134855.67,407034.37,361802.81
2025,137785.3,1175146.48,1182858.53,139328.7,413983.62,375310.1
2026,142115.83,1189967.74,1224831.42,144301.04,422091.07,390134.0
2027,146284.6,1202671.68,1265582.08,148984.55,429040.31,404153.99
2028,150291.74,1213258.3,1311029.6,153373.36,434831.35,418848.43
2029,154966.71,1228079.56,1354756.98,158731.18,442938.8,434500.85
2030,158942.7,1236548.85,1399329.69,162958.69,447571.63,448555.44
2031,163837.92,1251370.11,1444203.57,168567.04,455679.09,464749.27
2032,,,1498025.39,,,484078.52
2033,,,1550555.49,,,502571.04
2034,,,1605992.84,,,522663.18
2035,,,1655574.69,,,539309.98
2036,,,1712523.33,,,560115.8
