year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,64256.89,642677.5,670400.96,47678.68,258180.77,213974.09
2018,67892.98,678930.19,706087.22,51698.9,279867.27,231947.35
2019,72682.67,726576.58,762675.81,56998.59,308369.53,257980.38
2020,74957.43,749363.99,785395.74,59511.57,322001.04,269384.43
2021,76539.06,764900.86,811058.57,61268.05,331295.26,279750.2
2022,77705.31,776294.56,822562.81,62565.55,338111.02,285505.52
2023,78567.97,784580.89,841350.72,63530.03,343067.93,292373.53
2024,79225.68,790795.63,858204.35,64268.91,346785.62,298253.26
2025,79979.53,798046.17,865708.86,65112.02,351122.92,301983.56
2026,81028.97,808404.08,887152.46,66277.38,357319.06,310106.31
2027,81762.99,815654.62,894748.79,67092.38,361656.36,313870.52
2028,82485.2,822905.16,902345.12,67890.37,365993.66,317634.73
2029,83321.39,831191.49,911026.64,68817.97,370950.58,321936.68
2030,83813.0,836370.44,905375.57,69352.66,374048.65,321700.85
2031,84753.26,845692.56,915024.24,70395.5,379625.18,326496.95
2032,85797.11,856050.47,937071.19,71552.97,385821.32,334842.55
2033,86737.78,865372.6,946837.9,72596.54,391397.85,339682.25
2034,87768.44,875730.51,957689.8,73734.68,397594.0,345059.69
2035,88383.79,881945.25,952546.8,74413.02,401311.68,345148.45
2036,89404.07,892303.16,963267.54,75535.61,407507.82,350477.44
2037,90006.18,898517.91,969699.98,76194.1,411225.51,353674.84
2038,90930.23,907840.03,967366.59,77212.76,416802.04,355212.11
2039,91745.59,916126.36,975838.25,78109.16,421758.95,359436.56
2040,92874.35,927520.06,987486.77,79353.01,428574.71,365245.16
