year,Base case cost,Modeled transmission and interties
2021,452303.356324,
2022,469277.562823,
2023,482772.689768,
2024,494633.97448,
2025,508059.088613,
2026,524029.568184,
2027,538205.103376,
2028,550670.630148,
2029,566727.014712,
2030,578598.5712,
2031,595895.07889,
2032,612667.726011,
2033,629629.819566,
2034,647125.36714,
2035,660391.220296,
2036,678754.103055,
2037,692075.045877,
2038,711340.536714,
2039,726535.400305,
2040,746335.701811,
