year,population
2003,1418.0
2004,1431.0
2005,1415.0
2006,1420.0
2007,1452.0
2008,1458.0
2009,1461.0
2010,1439.0
2011,1488.0
2012,1521.0
2013,1555.0
2014,1591.0
2015,1628.0
2016,1666.0
2017,1704.0
2018,1743.0
2019,1784.0
2020,1824.0
2021,1866.0
2022,1908.0
2023,1952.0
2024,1996.0
2025,2041.0
2026,2087.0
2027,2133.0
2028,2179.0
2029,2227.0
2030,2276.0
2031,2326.0
2032,2376.0
2033,2427.0
2034,2478.0
2035,2531.0
2036,2586.0
2037,2642.0
2038,2698.0
2039,2756.0
2040,2815.0
