year,annotation,line losses
2002,,0.05
2003,,0.05
2004,,0.04
2005,,0.05
2006,,0.05
2007,,0.05
2008,,0.04
2009,,0.05
2010,,0.05
2011,,0.04
2012,,0.05
2013,,0.05
2016,start of forecast,0.05
2017,,0.05
2018,,0.05
2019,,0.05
2020,,0.05
2021,,0.05
2022,,0.05
2023,,0.05
2024,,0.05
2025,,0.05
2026,,0.05
2027,,0.05
2028,,0.05
2029,,0.05
2030,,0.05
2031,,0.05
2032,,0.05
2033,,0.05
2034,,0.05
2035,,0.05
2036,,0.05
2037,,0.05
2038,,0.05
2039,,0.05
2040,,0.05
