year,Base case cost,Modeled residential energy efficiency
2017,793591.585888,793591.585888
2018,833653.08282,833653.08282
2019,889222.255984,889222.255984
2020,913776.076685,913776.076685
2021,931868.365622,931868.365622
2022,944791.429148,944791.429148
2023,960915.288366,960915.288366
2024,968737.585305,968737.585305
2025,977863.598401,977863.598401
2026,988293.327654,988293.327654
2027,997419.34075,997419.34075
2028,1005241.63769,1005241.63769
2029,1014367.65079,1014367.65079
2030,1020886.23157,1020886.23157
2031,1040302.11134,1040302.11134
2032,1052138.24498,1052138.24498
2033,1062659.25267,1062659.25267
2034,1074495.38631,1074495.38631
2035,1091737.40631,1091737.40631
2036,1102349.69243,1102349.69243
