year,annotation,Electricity price ($/kwh)
2002,,0.34
2003,,0.34
2004,,0.34
2005,,0.4
2006,,0.48
2007,,0.53
2008,,0.57
2009,,0.63
2010,,0.46
2011,,0.58
2012,,0.7
2013,,0.84
2016,start of forecast,0.22
2017,,0.25
2018,,0.28
2019,,0.3
2020,,0.32
2021,,0.33
2022,,0.34
2023,,0.34
2024,,0.34
2025,,0.35
2026,,0.36
2027,,0.36
2028,,0.36
2029,,0.37
2030,,0.37
2031,,0.38
2032,,0.39
2033,,0.39
2034,,0.4
2035,,0.4
2036,,0.41
2037,,0.41
2038,,0.42
2039,,0.42
2040,,0.43
