year,annotation,Average Load
2003,,74.0
2004,,75.0
2005,,76.0
2006,,76.0
2007,,83.0
2008,,101.0
2009,,118.0
2010,,122.0
2011,,130.0
2012,,132.0
2013,,124.0
2014,start of forecast,127.0
2015,,128.0
2016,,128.0
2017,,129.0
2018,,130.0
2019,,130.0
2020,,131.0
2021,,132.0
2022,,132.0
2023,,133.0
2024,,133.0
2025,,134.0
2026,,134.0
2027,,135.0
2028,,136.0
2029,,136.0
2030,,137.0
2031,,137.0
2032,,138.0
2033,,139.0
2034,,139.0
2035,,140.0
2036,,141.0
2037,,141.0
2038,,142.0
2039,,142.0
2040,,143.0
