year,Base case cost,Modeled non-residential energy efficiency
2017,488346.674261,619219.843409
2018,522200.384906,651913.909093
2019,568865.623319,696955.64456
2020,591310.618388,718658.466854
2021,605711.176389,732502.395273
2022,616933.673924,743353.80642
2023,625350.547075,751492.36478
2024,631148.013884,757057.902597
2025,639378.668993,765056.628714
2026,648167.978227,773474.85156
2027,656398.633336,781473.577677
2028,663412.694295,788255.709644
2029,672015.785488,796534.100247
2030,677627.034255,801959.805821
2031,686230.125447,810238.196424
