year,Base case cost,Modeled wind power
2019,136593.97013,
2020,145981.871857,
2021,152755.113389,
2022,157164.95711,
2023,160624.514995,
2024,162851.322138,
2025,166279.677504,
2026,170158.542222,
2027,173096.974529,
2028,176023.911171,
2029,179081.120791,
2030,181059.413834,
2031,185323.09839,
2032,189112.461147,
2033,192996.788768,
2034,197203.81612,
2035,199575.96131,
2036,203384.745992,
2037,206181.124728,
2038,210319.999211,
