year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,353745.74,305315.31,0.0,192332.26,197381.55
2018,0.0,395106.67,338314.92,0.0,194263.56,197939.53
2019,0.0,452478.27,387440.06,0.0,196942.47,200669.12
2020,0.0,480496.96,411431.41,0.0,198250.77,202002.18
2021,0.0,499176.09,424016.13,0.0,199122.97,201431.24
2022,0.0,513852.55,436482.78,0.0,199808.27,202124.49
2023,0.0,524526.34,441966.78,0.0,200306.68,201160.34
2024,0.0,532531.68,445074.75,0.0,200680.48,200064.67
2025,0.0,543205.46,453995.59,0.0,201178.88,200561.54
2026,0.0,555213.47,460239.28,0.0,201739.58,199641.7
2027,0.0,565887.26,465222.05,0.0,202237.98,198652.43
2028,0.0,573892.6,467883.48,0.0,202611.78,197534.39
2029,0.0,585900.61,477673.38,0.0,203172.48,198081.04
2030,0.0,592571.73,479064.78,0.0,203483.98,196893.12
2031,0.0,605913.96,485712.75,0.0,204106.98,195999.76
2032,,,491118.03,,,195037.9
2033,,,497410.59,,,194126.73
2034,,,507923.73,,,194715.85
2035,,,510816.3,,,193615.61
2036,,,516680.54,,,192682.98
