year,Base case diesel consumed,Modeled non-residential ashp
2017,151345.715541,105942.000924
2018,151345.715541,105942.000924
2019,151345.715541,105942.000924
2020,151345.715541,105942.000924
2021,151345.715541,105942.000924
2022,151345.715541,105942.000924
2023,151345.715541,105942.000924
2024,151345.715541,105942.000924
2025,151345.715541,105942.000924
2026,151345.715541,105942.000924
2027,151345.715541,105942.000924
2028,151345.715541,105942.000924
2029,151345.715541,105942.000924
2030,151345.715541,105942.000924
2031,151345.715541,105942.000924
