year,Base case cost,Modeled residential energy efficiency
2017,988101.790383,977565.466914
2018,1053474.10931,1033903.14968
2019,1151609.7562,1118954.15109
2020,1202424.32964,1163849.48014
2021,1260148.49301,1217523.63419
2022,1304788.8197,1259048.5691
2023,1335619.09202,1287698.06718
2024,1373648.94766,1323858.68774
2025,1405256.40031,1353285.36615
2026,1448241.4071,1393778.05952
2027,1480677.00273,1424032.8809
2028,1520541.51358,1462028.15668
2029,1563004.63628,1502310.50513
2030,1601646.52667,1539394.69964
2031,1640107.489,1575051.80936
2032,1686328.62372,1618780.63066
2033,1725796.09828,1655444.25261
2034,1775482.20983,1702326.51155
2035,1816481.12254,1741767.72838
2036,1869772.35817,1791943.57223
