year,Base case cost,Modeled wind power
2019,188742.420535,
2020,198814.209211,
2021,205449.788613,
2022,209802.728702,
2023,212455.939605,
2024,214926.416859,
2025,217504.084243,
2026,220275.714716,
2027,222747.212829,
2028,225078.853346,
2029,228088.343819,
2030,227964.819957,
2031,230838.536267,
2032,234103.241333,
2033,236839.141764,
2034,240007.886144,
2035,241085.912582,
2036,243609.474472,
2037,245082.573099,
2038,247995.082028,
