year,annotation,Average Load
2003,,28.0
2004,,28.0
2005,,27.0
2006,,26.0
2007,,25.0
2008,,28.0
2009,,31.0
2010,,34.0
2011,,40.0
2012,,48.0
2013,,43.0
2014,,44.0
2015,,49.0
2016,start of forecast,43.0
2017,,42.0
2018,,42.0
2019,,42.0
2020,,42.0
2021,,41.0
2022,,41.0
2023,,41.0
2024,,41.0
2025,,40.0
2026,,40.0
2027,,40.0
2028,,40.0
2029,,40.0
2030,,39.0
2031,,39.0
2032,,39.0
2033,,39.0
2034,,39.0
2035,,39.0
2036,,38.0
2037,,38.0
2038,,38.0
2039,,38.0
2040,,38.0
