year,Base case cost,Modeled transmission and interties
2021,101893.858716,
2022,104889.775482,
2023,106218.569989,
2024,107517.944691,
2025,109049.408963,
2026,111309.830614,
2027,112792.261878,
2028,114255.079939,
2029,116365.133701,
2030,117121.876452,
2031,119516.321658,
2032,121552.825908,
2033,124199.791103,
2034,126514.96628,
2035,127827.41645,
2036,130088.655319,
2037,131035.809583,
2038,133564.278343,
2039,135453.68357,
2040,137929.850455,
