year,Base case cost,Modeled residential energy efficiency
2017,77726.1723376,72986.0560852
2018,81457.4698429,75995.324247
2019,76173.0682159,69751.7122827
2020,78357.5567399,71407.283542
2021,79995.9231328,72613.1542904
2022,81088.1673948,73369.2377097
2023,81961.9628043,73947.4918693
2024,82617.3093615,74347.8339724
2025,83491.1047711,74932.9069694
2026,84474.1246069,75611.9509477
2027,85238.6955902,76112.8459426
2028,74006.9776976,64620.5896797
2029,74759.5558487,65097.1500635
2030,75229.9171931,65350.1163319
2031,76170.6398819,65983.6487021
2032,77017.2903019,66544.5059246
2033,77958.0129907,67183.6787051
2034,78898.7356796,67825.5729348
2035,79463.1692929,68168.0096537
2036,67377.2564084,55788.5213505
