year,Base case cost,Modeled residential energy efficiency
2017,5333667.88833,5385102.18318
2018,5582384.19699,5592944.79714
2019,5986588.10744,5937696.06077
2020,6150490.56475,6075587.9851
2021,6275071.43981,6179732.01281
2022,6347877.95824,6239533.26475
2023,6407487.0178,6287994.95304
2024,6441310.44694,6314386.80132
2025,6478898.90571,6342685.78402
2026,6528567.79662,6381207.30365
2027,6568804.2583,6410296.39406
2028,6583322.78814,6417383.34304
2029,6631062.26925,6453975.45288
2030,6653490.01006,6468971.61283
2031,6745920.6388,6550254.87029
2032,6776935.52494,6568264.48994
2033,6813110.07125,6593291.66497
2034,6860620.36522,6627796.69244
2035,6890077.23532,6649821.9817
2036,6955504.60749,6702244.08738
