year,Base case diesel consumed,Modeled non-residential ashp
2017,63872.2813829,53373.9907851
2018,63872.2813829,53373.9907851
2019,63872.2813829,53373.9907851
2020,63872.2813829,53373.9907851
2021,63872.2813829,53373.9907851
2022,63872.2813829,53373.9907851
2023,63872.2813829,53373.9907851
2024,63872.2813829,53373.9907851
2025,63872.2813829,53373.9907851
2026,63872.2813829,53373.9907851
2027,63872.2813829,53373.9907851
2028,61925.2994847,51427.008887
2029,61925.2994847,51427.008887
2030,61925.2994847,51427.008887
2031,61925.2994847,51427.008887
