year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,162129.18,601634.84,0.0,398487.11,602333.36
2018,0.0,180804.02,655672.16,0.0,399458.25,606558.37
2019,0.0,207912.67,729284.81,0.0,400867.97,608698.96
2020,0.0,220563.37,767836.24,0.0,401525.83,612469.25
2021,0.0,229599.59,792508.71,0.0,401995.74,613186.02
2022,0.0,236226.14,810601.85,0.0,402340.34,613711.66
2023,0.0,240443.05,826611.36,0.0,402559.63,616824.64
2024,0.0,244659.95,838188.14,0.0,402778.91,617160.65
2025,0.0,248876.85,854386.53,0.0,402998.2,620278.17
2026,0.0,254900.99,871014.74,0.0,403311.47,620760.34
2027,0.0,259720.3,884317.3,0.0,403562.09,621146.08
2028,0.0,263334.79,899131.71,0.0,403750.05,624222.09
2029,0.0,268756.52,909259.61,0.0,404032.0,621869.34
2030,0.0,271768.59,917573.72,0.0,404188.63,622110.43
2031,0.0,277792.74,934201.92,0.0,404501.9,622592.6
2032,0.0,283816.88,961116.73,0.0,404815.17,628662.89
2033,0.0,289841.02,983158.08,0.0,405128.44,631945.6
2034,0.0,295865.17,1010702.52,0.0,405441.71,638031.03
2035,0.0,300082.07,1028043.23,0.0,405661.0,641176.01
2036,0.0,306106.21,1056163.32,0.0,405974.27,647275.27
2037,0.0,310323.11,1073845.84,0.0,406193.56,650428.47
2038,0.0,316949.67,1104303.35,0.0,406538.16,656592.17
2039,0.0,321768.98,1129817.37,0.0,406788.77,662612.29
2040,0.0,328997.96,1168628.09,0.0,407164.7,671655.45
