year,Base case cost,Modeled non-residential energy efficiency
2017,560616.287919,534482.627059
2018,580262.271392,552060.341476
2019,608780.6345,578438.962306
2020,622089.20395,589844.829921
2021,631595.324985,597537.704992
2022,638566.480412,602767.829038
2023,643002.670228,605534.273121
2024,647438.860045,608338.515568
2025,651875.049862,611179.670497
2026,658212.463886,615933.661885
2027,663282.395105,619471.662993
2028,667084.843519,621792.848784
2029,672788.51614,626024.395382
2030,675957.223152,627786.34136
2031,682294.637176,632708.285663
