year,Base case cost,Modeled non-residential energy efficiency
2017,652947.212631,701342.954805
2018,690022.796123,735755.67125
2019,740692.760229,782786.383725
2020,764173.963108,804581.10414
2021,780240.049288,819493.281266
2022,792598.577118,830964.186748
2023,801249.5466,838993.820585
2024,808664.663298,845876.363874
2025,817315.63278,853905.997711
2026,827202.455044,863082.722097
2027,835853.424526,871112.355934
2028,842032.688441,876847.808674
2029,851919.510706,886024.53306
2030,858098.774621,891759.985801
2031,867985.596886,900936.710186
