year,Base case cost,Modeled residential energy efficiency
2017,245237.148367,214595.198515
2018,262901.650635,228470.457905
2019,287926.362183,248127.075375
2020,299702.697029,257377.248302
2021,308044.267545,263929.454125
2022,302091.942963,256608.791838
2023,306335.446283,259904.984437
2024,309635.948864,262468.689793
2025,313879.452183,265764.882392
2026,319065.95624,269793.562236
2027,323309.459559,273089.754836
2028,327081.46251,276019.703813
2029,318256.937838,266142.611676
2030,320970.858552,268224.99191
2031,325946.379862,272042.689006
2032,330921.901171,275860.386102
2033,336349.742599,280025.146571
2034,341777.584027,284189.90704
2035,344943.82486,286619.350647
2036,335903.480064,276210.668144
