year,Base case cost,Modeled residential energy efficiency
2017,269575.778493,255829.295143
2018,286380.24087,268230.625748
2019,299863.399647,276028.743906
2020,311321.758171,284167.149276
2021,318558.616187,289015.726618
2022,324589.3312,292938.033118
2023,317754.729927,284534.976796
2024,321257.26297,286487.49658
2025,314074.973803,277773.203762
2026,318590.489906,280513.769255
2027,322541.566497,282837.337769
2028,314837.745487,273653.048642
2029,318653.610119,275874.557599
2030,310056.977696,265960.099698
2031,314263.437893,268473.55355
