year,Base case cost,Modeled wind power
2019,297490.992261,
2020,319921.863132,
2021,337249.66624,
2022,350820.940788,
2023,361782.011756,
2024,371946.170061,
2025,383599.327687,
2026,397394.974612,
2027,411005.996302,
2028,423026.948992,
2029,438915.313499,
2030,448827.466785,
2031,464567.501816,
2032,480137.162246,
2033,496388.321081,
2034,513794.56196,
2035,526771.345042,
2036,543767.531796,
2037,557581.749359,
2038,574101.46477,
