year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,16372.12,677371.13,354439.65,17247.48,255643.56,322111.77
2018,17030.94,716828.47,380475.42,18591.28,273352.68,348677.48
2019,17952.12,769438.27,413618.95,20365.35,296964.83,383415.63
2020,18053.21,793112.68,437779.88,21325.97,307590.3,404311.46
2021,18098.93,810210.86,454933.94,22035.15,315264.24,419302.59
2022,17951.21,823363.31,470380.42,22675.99,321167.28,432149.6
2023,17799.58,832570.02,484005.21,23150.19,325299.41,442769.85
2024,17449.83,839146.25,500865.96,23614.44,328250.93,454446.41
2025,17272.02,847037.72,514141.33,24046.73,331792.75,464511.12
2026,17096.7,857559.68,529041.12,24591.75,336515.18,476357.23
2027,16876.88,866766.39,543394.96,25103.81,340647.31,487505.48
2028,16590.76,873342.62,556403.33,25537.27,343598.83,497074.32
2029,16340.21,883864.57,576543.86,26123.5,348321.26,512033.64
2030,16012.43,889125.55,589082.35,26522.76,350682.47,520959.71
2031,15801.94,899647.51,604945.75,27089.34,355404.9,533503.7
