year,Base case cost,Modeled non-residential energy efficiency
2017,377910.964277,439113.304548
2018,408561.019658,466871.664962
2019,451285.339281,505565.137054
2020,470789.919978,523229.548226
2021,484721.763333,535846.984778
2022,494938.44846,545099.771583
2023,501439.975359,550987.90864
2024,507941.502258,556876.045697
2025,514443.029157,562764.182755
2026,522802.13517,570334.644686
2027,530232.451626,577063.94418
2028,536733.978525,582952.081238
2029,544164.294981,589681.380732
2030,548808.242766,593887.192916
2031,558096.138336,602298.817284
