year,Base case cost,Modeled residential energy efficiency
2017,218271.897406,207543.586022
2018,240755.12326,227295.811995
2019,270409.525725,253143.36614
2020,289034.726946,270030.658345
2021,305211.14486,284965.712676
2022,319726.559967,298570.794489
2023,323380.930687,301645.862204
2024,336164.141482,313849.769993
2025,349146.716492,326253.041998
2026,363458.203444,339819.710801
2027,377447.001651,353146.448431
2028,391070.390211,366190.533985
2029,405500.637753,379958.72095
2030,418293.524909,392337.820245
2031,434408.691921,407625.411536
2032,450158.449286,422630.35075
2033,466828.988041,438473.313784
2034,483784.332818,454601.08284
2035,498252.737325,468572.941913
2036,515720.732942,485213.361808
