year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,52278.7,382705.36,178211.45,44807.15,249481.32,78272.31
2018,55433.6,405816.01,188293.83,47818.86,265462.63,83539.06
2019,59645.2,436630.2,201736.99,51842.39,287037.39,90561.39
2020,61657.04,451336.97,208153.05,53765.51,297025.71,93912.96
2021,62997.05,461141.49,212430.42,55045.69,303817.76,96147.34
2022,64054.84,468845.03,224528.79,56059.35,309011.68,100548.94
2023,64827.44,474447.61,227071.97,56801.81,312607.48,101860.24
2024,65410.75,478649.55,228979.36,57364.81,315404.21,102843.71
2025,66086.86,483551.81,231204.64,58014.65,319000.0,103991.09
2026,66947.5,489854.71,234065.72,58836.4,322995.33,105466.3
2027,67707.85,495457.29,236608.9,59559.42,326591.12,106777.59
2028,68279.52,499659.22,238516.28,60103.9,329387.85,107761.07
2029,69048.31,505261.8,241059.46,60840.37,333383.18,109072.36
2030,69618.83,509463.74,242966.85,61383.02,335780.37,110055.83
2031,70473.81,515766.64,245827.93,62195.7,339775.7,111531.04
2032,,,248689.01,,,113006.25
2033,,,251550.08,,,114481.45
2034,,,254729.06,,,116120.57
2035,,,256636.44,,,117104.04
2036,,,259815.42,,,118743.16
