year,Base case cost,Modeled residential energy efficiency
2017,256483.76333,246134.431942
2018,271832.886191,259539.743838
2019,292298.383339,277413.493034
2020,302066.006978,285944.146059
2021,308577.75607,291631.248075
2022,325077.733639,307483.288656
2023,328932.209214,310866.537331
2024,331823.065895,313403.973837
2025,335195.732024,316364.316427
2026,339532.017045,320170.471186
2027,343386.49262,323553.71986
2028,346277.349302,326091.156366
2029,350131.824877,329474.405041
2030,353022.681558,332011.841547
2031,357358.96658,335817.996305
2032,361695.251602,339624.151064
2033,366031.536623,343430.305823
2034,370849.631092,347659.366666
2035,373740.487773,350196.803172
2036,378558.582242,354425.864015
