year,Base case cost,Modeled residential energy efficiency
2017,134758.279031,126757.949298
2018,135085.322451,125222.937366
2019,146415.701692,134001.611125
2020,152234.004545,138509.578731
2021,155908.722137,141356.716166
2022,149001.736248,133760.080147
2023,150723.199079,135067.752899
2024,152444.66191,136375.425652
2025,154166.12474,137683.098405
2026,145989.942118,128955.195678
2027,147863.103462,130345.60193
2028,149468.670327,131537.378718
2029,140484.045391,122069.99869
2030,141725.437808,122966.566043
2031,143711.665676,124401.073806
2032,134434.471387,114572.159412
2033,136495.13379,116012.136699
2034,138555.796194,117452.113986
2035,139929.57113,118412.098843
2036,130089.383569,107951.226165
