year,Base case cost,Modeled residential energy efficiency
2017,673421.328651,644600.077907
2018,722483.36472,684244.955342
2019,796776.529382,745548.935681
2020,840469.252187,783396.52554
2021,868795.474528,807501.262975
2022,892921.189396,828379.681763
2023,921771.070391,854956.455501
2024,938723.151804,870284.888874
2025,959014.262495,888302.892308
2026,981127.347532,907818.140481
2027,1011334.11992,935751.805608
2028,1038628.7502,961422.787852
2029,1061656.59348,981852.794265
2030,1079828.35254,998400.90529
2031,1113168.25275,1029142.96863
2032,1137004.13247,1050381.01149
2033,1162844.93819,1073299.25073
2034,1197435.00799,1105291.48367
2035,1228869.00016,1134777.09819
2036,1255746.53188,1158732.06344
