year,annotation,line losses
2002,,0.22
2003,,0.2
2004,,0.19
2005,,0.18
2006,,0.16
2007,,0.16
2008,,0.07
2009,,0.16
2010,,0.17
2011,,0.15
2012,,0.31
2013,,0.18
2016,start of forecast,0.21
2017,,0.21
2018,,0.21
2019,,0.21
2020,,0.21
2021,,0.21
2022,,0.21
2023,,0.21
2024,,0.21
2025,,0.21
2026,,0.21
2027,,0.21
2028,,0.21
2029,,0.21
2030,,0.21
2031,,0.21
2032,,0.21
2033,,0.21
2034,,0.21
2035,,0.21
2036,,0.21
2037,,0.21
2038,,0.21
2039,,0.21
2040,,0.21
