year,Base case diesel consumed,Modeled non-residential ashp
2017,230872.826151,-271024.622003
2018,230872.826151,-271024.622003
2019,230872.826151,-271024.622003
2020,230872.826151,-271024.622003
2021,230872.826151,-271024.622003
2022,230872.826151,-271024.622003
2023,230872.826151,-271024.622003
2024,230872.826151,-271024.622003
2025,230872.826151,-271024.622003
2026,230872.826151,-271024.622003
2027,230872.826151,-271024.622003
2028,230872.826151,-271024.622003
2029,230872.826151,-271024.622003
2030,230872.826151,-271024.622003
2031,230872.826151,-271024.622003
