year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,68205.42,8004765.23,5780578.16,73535.44,4180150.49,2438820.56
2018,71591.72,8406283.19,6043039.06,76792.55,4368399.44,2546119.5
2019,76157.27,8958370.38,6366556.06,81131.06,4627241.74,2680900.21
2020,78329.41,9226049.02,6512654.75,83171.2,4752741.04,2742596.7
2021,79866.26,9410078.08,6626457.98,84641.55,4839021.8,2789581.92
2022,81022.95,9543917.4,6723417.69,85771.19,4901771.45,2828595.57
2023,81718.93,9627566.98,6770485.59,86435.58,4940989.98,2848364.17
2024,82413.72,9711216.55,6825880.82,87098.15,4980208.51,2870972.73
2025,83239.39,9811596.04,6883807.94,87880.85,5027270.75,2895190.33
2026,83990.73,9911975.53,6915681.4,88549.19,5074332.99,2910533.6
2027,84665.71,10012355.02,6920759.3,89100.3,5121395.22,2916757.14
2028,85126.2,10096004.6,6896303.65,89403.13,5160613.75,2912183.74
2029,85967.14,10196384.09,6961046.81,90210.11,5207675.99,2938741.41
2030,86488.24,10263303.75,6986372.69,90687.42,5239050.81,2950375.79
2031,87361.3,10380413.15,7025656.87,91463.27,5293956.76,2969027.41
