year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38326.96,3397650.49,3150546.04,50611.79,1601938.14,1074106.01
2018,41244.01,3657284.36,3315401.07,53614.49,1699038.75,1134788.23
2019,45474.81,4032311.07,3557864.14,57990.91,1839295.18,1223676.19
2020,47407.04,4205400.31,3659952.85,59968.87,1904028.92,1261785.4
2021,48787.98,4330409.21,3719668.55,61367.88,1950781.06,1285148.24
2022,49841.84,4426569.91,3767490.08,62427.23,1986744.25,1303667.02
2023,50564.95,4493882.39,3786475.3,63139.12,2011918.48,1312327.66
2024,51073.42,4541962.74,3800921.66,63631.37,2029900.08,1318770.98
2025,51799.0,4609275.22,3827851.18,64349.03,2055074.31,1329774.79
2026,52634.37,4686203.78,3851587.97,65182.15,2083844.86,1340252.14
2027,53358.4,4753516.26,3877539.21,65897.34,2109019.09,1350951.6
2028,53864.11,4801596.61,3890495.57,66385.12,2127000.69,1356931.38
2029,54727.58,4878525.16,3940789.41,67276.13,2155771.24,1375285.71
2030,55259.25,4926605.51,3962713.51,67816.86,2173752.83,1383927.04
2031,56106.49,5003534.06,4003256.99,68675.22,2202523.38,1399376.34
2032,57041.15,5090078.69,4030270.41,69603.88,2234890.25,1411211.53
2033,57856.23,5167007.24,4050304.78,70398.13,2263660.8,1420537.05
2034,58780.78,5253551.87,4085759.17,71307.39,2296027.67,1434869.92
2035,59388.86,5311248.28,4092241.8,71897.24,2317605.58,1439302.51
2036,60332.54,5397792.91,4136814.43,72845.48,2349972.45,1456343.76
2037,60969.1,5455489.32,4162933.24,73492.6,2371550.37,1466628.56
2038,61921.05,5542033.95,4207009.2,74457.65,2403917.24,1483515.3
2039,62649.47,5609346.43,4238752.51,75184.58,2429091.47,1495888.37
2040,63797.69,5715123.19,4283604.71,76334.3,2468650.97,1513821.87
