year,Base case cost,Modeled transmission and interties
2021,874352.545759,
2022,898410.133132,
2023,913282.590764,
2024,928141.448855,
2025,942986.707406,
2026,963919.120342,
2027,981564.524309,
2028,993314.527412,
2029,1011144.88513,
2030,1022641.93678,
2031,1043480.51288,
2032,1064300.04963,
2033,1085100.54703,
2034,1105882.00506,
2035,1120570.8689,
2036,1141316.96812,
2037,1152941.85545,
2038,1176686.65339,
2039,1191315.67925,
2040,1215021.03852,
