year,population
2003,724.0
2004,711.0
2005,690.0
2006,700.0
2007,690.0
2008,684.0
2009,685.0
2010,688.0
2011,713.0
2012,722.0
2013,730.0
2014,738.0
2015,746.0
2016,753.0
2017,761.0
2018,768.0
2019,776.0
2020,783.0
2021,790.0
2022,797.0
2023,804.0
2024,811.0
2025,818.0
2026,825.0
2027,832.0
2028,839.0
2029,847.0
2030,855.0
2031,863.0
2032,869.0
2033,875.0
2034,881.0
2035,887.0
2036,894.0
2037,901.0
2038,908.0
2039,914.0
2040,920.0
