year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,42235.81,1278093.18,904980.11,44547.91,847641.94,570124.55
2018,44540.58,1346416.64,963963.89,46349.52,880350.04,596880.05
2019,47699.39,1440361.4,1048630.81,48805.59,925323.66,634870.79
2020,49164.83,1483063.57,1092162.43,49971.87,945766.22,654005.98
2021,50253.18,1514378.49,1128180.3,50849.76,960757.43,669562.95
2022,51059.16,1537152.98,1165364.37,51512.27,971660.13,685035.14
2023,51583.83,1551387.03,1189776.12,51961.55,978474.31,695125.36
2024,52108.04,1565621.09,1214436.37,52409.69,985288.5,705289.22
2025,52633.04,1579855.14,1246420.02,52858.77,992102.69,718206.58
2026,53349.48,1599782.82,1276067.28,53455.61,1001642.55,730524.0
2027,53970.85,1616863.68,1303823.68,53979.01,1009819.57,741943.18
2028,54402.25,1628250.93,1327351.03,54356.5,1015270.92,751433.35
2029,55037.0,1645331.79,1363014.82,54901.52,1023447.94,765779.06
2030,55479.79,1656719.04,1394449.57,55297.4,1028899.29,778195.75
2031,56205.87,1676646.71,1425811.56,55908.04,1038439.15,791021.19
2032,,,1457521.46,,,803949.71
2033,,,1489579.29,,,816981.3
2034,,,1521985.02,,,830115.97
2035,,,1549813.8,,,841218.56
2036,,,1582865.66,,,854544.66
