year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,3477.79,572716.54,493427.04,35098.25,260703.71,207252.21
2018,3718.32,607500.77,531621.45,37300.61,276661.23,224426.53
2019,4056.49,655950.25,575357.48,40374.02,298887.77,244881.18
2020,4233.53,679553.84,600372.66,41894.04,309716.08,256265.31
2021,4358.61,694461.37,618875.53,42878.51,316555.02,264491.87
2022,4468.62,706884.31,635638.21,43709.58,322254.13,271867.77
2023,4540.31,714338.08,648574.55,44218.72,325673.6,277394.44
2024,4619.44,721791.84,661640.62,44741.58,329093.07,282976.58
2025,4713.33,729245.61,681903.55,45291.7,332512.54,291311.53
2026,4814.72,739183.96,697401.66,45981.28,337071.83,298040.2
2027,4909.82,747880.02,712008.06,46596.46,341061.21,304334.3
2028,4993.22,754091.49,731898.15,47064.43,343910.76,312456.58
2029,5094.19,764029.85,747958.4,47753.26,348470.05,319425.66
2030,5168.02,768999.02,759759.91,48140.78,350749.7,324360.57
2031,5276.24,778937.38,776122.84,48843.01,355308.99,331459.08
2032,5386.19,788875.73,800244.75,49548.45,359868.28,341550.81
2033,5503.17,800056.38,818191.25,50329.7,364997.48,349379.78
2034,5635.63,809994.73,842940.15,51076.74,369556.77,359739.64
2035,5732.92,817448.5,857811.51,51633.21,372976.24,366093.84
2036,5848.91,827386.85,883122.53,52349.86,377535.53,376694.11
2037,5948.84,834840.62,898339.82,52911.23,380955.0,383196.25
2038,6068.42,844778.97,916140.49,53634.51,385514.29,390909.64
2039,6198.74,853475.03,941024.63,54314.85,389503.67,401274.13
2040,6349.78,864655.68,968751.61,55159.07,394632.87,412960.83
