year,population
2003,343.0
2004,365.0
2005,374.0
2006,359.0
2007,344.0
2008,334.0
2009,339.0
2010,346.0
2011,350.0
2012,355.0
2013,359.0
2014,363.0
2015,370.0
2016,374.0
2017,379.0
2018,383.0
2019,389.0
2020,393.0
2021,397.0
2022,402.0
2023,405.0
2024,409.0
2025,415.0
2026,420.0
2027,424.0
2028,430.0
2029,434.0
2030,439.0
2031,444.0
2032,449.0
2033,454.0
2034,461.0
2035,466.0
2036,471.0
2037,477.0
2038,482.0
2039,489.0
2040,497.0
