year,annotation,Electricity price ($/kwh)
2002,,0.38
2003,,0.38
2004,,0.38
2005,,0.38
2006,,0.46
2007,,0.54
2008,,0.58
2009,,0.7
2010,,0.62
2011,,0.58
2012,,0.6
2013,,0.6
2014,,0.66
2015,,0.5
2016,start of forecast,0.39
2017,,0.42
2018,,0.44
2019,,0.47
2020,,0.49
2021,,0.5
2022,,0.5
2023,,0.51
2024,,0.51
2025,,0.52
2026,,0.53
2027,,0.53
2028,,0.53
2029,,0.54
2030,,0.54
2031,,0.55
2032,,0.56
2033,,0.56
2034,,0.57
2035,,0.57
2036,,0.58
2037,,0.59
2038,,0.59
2039,,0.6
2040,,0.6
