year,population
2003,1745.0
2004,1682.0
2005,1676.0
2006,1666.0
2007,1672.0
2008,1683.0
2009,1673.0
2010,1713.0
2011,1714.0
2012,1718.0
2013,1720.0
2014,1721.0
2015,1721.0
2016,1720.0
2017,1718.0
2018,1716.0
2019,1714.0
2020,1711.0
2021,1708.0
2022,1705.0
2023,1702.0
2024,1698.0
2025,1694.0
2026,1689.0
2027,1684.0
2028,1679.0
2029,1678.0
2030,1675.0
2031,1672.0
2032,1668.0
2033,1663.0
2034,1659.0
2035,1656.0
2036,1655.0
2037,1654.0
2038,1655.0
2039,1655.0
2040,1656.0
