year,Base case diesel consumed,Modeled biomass for heat (cordwood)
2017,7124.0,5267.62943159
2018,7124.0,5267.62943159
2019,7124.0,5267.62943159
2020,7124.0,5267.62943159
2021,7124.0,5267.62943159
2022,7124.0,5267.62943159
2023,7124.0,5267.62943159
2024,7124.0,5267.62943159
2025,7124.0,5267.62943159
2026,7124.0,5267.62943159
2027,7124.0,5267.62943159
2028,7124.0,5267.62943159
2029,7124.0,5267.62943159
2030,7124.0,5267.62943159
2031,7124.0,5267.62943159
2032,,
2033,,
2034,,
2035,,
2036,,
