year,Base case diesel consumed,Modeled non-residential ashp
2017,94068.5322098,65847.9725187
2018,94068.5322098,65847.9725187
2019,94068.5322098,65847.9725187
2020,94068.5322098,65847.9725187
2021,94068.5322098,65847.9725187
2022,94068.5322098,65847.9725187
2023,94068.5322098,65847.9725187
2024,94068.5322098,65847.9725187
2025,94068.5322098,65847.9725187
2026,94068.5322098,65847.9725187
2027,94068.5322098,65847.9725187
2028,94068.5322098,65847.9725187
2029,94068.5322098,65847.9725187
2030,94068.5322098,65847.9725187
2031,94068.5322098,65847.9725187
