year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,3401925.0,1039761.0,2362164.0
2004,,5422234.0,1081594.0,4340640.0
2005,,5369602.0,928042.0,4441560.0
2006,,5217079.0,902507.0,4314572.0
2007,,5337705.0,861071.0,4476634.0
2008,,4746723.0,803702.0,3943021.0
2009,,4459416.0,811998.0,3647418.0
2010,,3975640.0,840549.0,3135091.0
2011,,3660840.0,825507.0,2835333.0
2012,,3930760.0,829216.0,3101544.0
2013,,3699524.0,795210.0,2904314.0
2014,start of forecast,3858674.0,911610.0,2947064.0
2015,,3861156.0,914092.0,2947064.0
2016,,3864177.0,917113.0,2947064.0
2017,,3867657.0,920594.0,2947064.0
2018,,3869957.0,922893.0,2947064.0
2019,,3872432.0,925368.0,2947064.0
2020,,3875372.0,928309.0,2947064.0
2021,,3877328.0,930264.0,2947064.0
2022,,3879769.0,932705.0,2947064.0
2023,,3880765.0,933702.0,2947064.0
2024,,3882334.0,935270.0,2947064.0
2025,,3883357.0,936294.0,2947064.0
2026,,3883690.0,936626.0,2947064.0
2027,,3883924.0,936860.0,2947064.0
2028,,3884235.0,937171.0,2947064.0
2029,,3883847.0,936784.0,2947064.0
2030,,3883687.0,936623.0,2947064.0
2031,,3883230.0,936166.0,2947064.0
2032,,3882509.0,935446.0,2947064.0
2033,,3881670.0,934607.0,2947064.0
2034,,3880683.0,933620.0,2947064.0
2035,,3879534.0,932470.0,2947064.0
2036,,3877977.0,930913.0,2947064.0
2037,,3876842.0,929779.0,2947064.0
2038,,3875483.0,928419.0,2947064.0
2039,,3873813.0,926749.0,2947064.0
2040,,3872038.0,924974.0,2947064.0
