year,Base case diesel consumed,Modeled non-residential ashp
2017,180961.426382,126672.998359
2018,180961.426382,126672.998359
2019,180961.426382,126672.998359
2020,180961.426382,126672.998359
2021,180961.426382,126672.998359
2022,180961.426382,126672.998359
2023,180961.426382,126672.998359
2024,180961.426382,126672.998359
2025,180961.426382,126672.998359
2026,180961.426382,126672.998359
2027,180961.426382,126672.998359
2028,180961.426382,126672.998359
2029,180961.426382,126672.998359
2030,180961.426382,126672.998359
2031,180961.426382,126672.998359
