year,Base case cost,Modeled non-residential energy efficiency
2017,2102923.45896,1965808.07718
2018,2222308.22973,2075047.2828
2019,2385909.58225,2224745.45346
2020,2469921.0876,2301617.48704
2021,2522980.98572,2350168.2451
2022,2567197.56748,2390627.21014
2023,2593727.51654,2414902.58917
2024,2620257.4656,2439177.96819
2025,2646787.41466,2463453.34722
2026,2682160.68007,2495820.51926
2027,2713112.2873,2524141.79479
2028,2739642.23636,2548417.17381
2029,2770593.84359,2576738.44934
2030,2792702.13448,2596967.93187
2031,2828075.39989,2629335.1039
