year,Base case cost,Modeled residential energy efficiency
2017,1247993.73546,1304892.33596
2018,1319720.38557,1368822.76685
2019,1416568.85007,1456191.79686
2020,1467548.61659,1501096.40804
2021,1497070.72555,1525664.64639
2022,1526369.8699,1550603.13657
2023,1548430.32072,1568894.58518
2024,1568136.97107,1585071.37997
2025,1585606.41028,1598722.15199
2026,1595622.79997,1604980.58338
2027,1618049.65453,1623884.25442
2028,1633023.45957,1635392.77245
2029,1650492.89878,1649277.97543
2030,1668200.33293,1663982.85409
2031,1680440.50885,1672572.43975
2032,1697909.94806,1686619.43403
2033,1717875.02144,1703037.99616
2034,1737840.09482,1719506.7755
2035,1760976.11792,1739546.52233
2036,1797549.29484,1772720.33631
