year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31994.62,731509.21,573936.25,46049.5,790845.01,674057.49
2018,34428.52,786903.99,614166.11,48012.93,824291.33,705554.27
2019,37808.66,862815.35,668627.11,50764.22,870125.16,747941.74
2020,39456.33,899745.2,697203.63,52105.16,892422.71,770344.99
2021,40565.25,924365.11,713894.15,53012.54,907287.73,783176.58
2022,41408.07,942830.03,730238.51,53707.46,918436.51,796131.36
2023,41981.07,955139.98,742498.16,54185.19,925869.02,805932.16
2024,42463.43,965398.28,753432.87,54589.44,932062.78,814704.1
2025,43121.08,979759.88,763322.86,55131.53,940734.05,822283.55
2026,43719.59,994121.49,769203.23,55595.66,949405.32,826419.57
2027,44274.17,1006431.45,781690.0,56048.15,956837.83,836359.65
2028,44822.1,1018741.4,790167.14,56491.84,964270.34,842856.32
2029,45481.38,1033103.01,800057.14,57035.31,972941.61,850435.76
2030,45867.09,1041309.64,809886.71,57357.3,977896.62,858313.62
2031,46547.92,1057722.91,817011.42,57884.49,987806.64,863429.09
2032,47185.53,1072084.52,826901.41,58399.76,996477.9,871008.53
2033,47901.71,1088497.78,838204.27,58972.65,1006387.92,879670.75
2034,48632.94,1104911.05,849507.12,59564.65,1016297.94,888332.97
2035,49212.71,1117221.0,862433.49,60048.04,1023730.46,898542.63
2036,50045.2,1133634.27,882810.65,60766.51,1033640.48,914738.65
2037,50516.0,1143892.56,889984.83,61153.03,1039834.24,920219.93
2038,51295.41,1160305.83,906066.61,61803.69,1049744.26,932797.31
2039,51882.38,1172615.78,919366.64,62294.25,1057176.77,943236.1
2040,52851.84,1193132.37,938581.86,63100.2,1069564.29,958167.74
