year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,,244699.05,93276.29,,126413.25,131095.8
2018,,262303.97,97520.17,,134228.76,139200.8
2019,,286228.61,103287.48,,144849.82,150215.29
2020,,297062.41,105899.1,,149659.36,155202.98
2021,,304736.35,107748.99,,153066.12,158735.93
2022,,310604.66,109163.62,,155671.29,161437.6
2023,,314667.34,99792.96,,157474.87,158894.25
2024,,317827.19,100483.1,,158877.65,160309.68
2025,,321438.46,101271.83,,160480.83,161927.31
2026,,326403.95,102356.34,,162685.2,164151.55
2027,,330015.22,103145.08,,164288.38,165769.18
2028,,333626.48,103933.81,,165891.56,167386.81
2029,,337689.16,104821.14,,167695.14,169206.65
2030,,340397.61,105412.69,,168897.53,170419.87
2031,,345363.1,106497.2,,171101.9,172644.11
2032,,,107483.12,,,174666.15
2033,,,108567.63,,,176890.39
2034,,,109652.14,,,179114.63
2035,,,110342.28,,,180530.06
2036,,,99870.18,,,177677.79
