year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,1335.55,92688.33,86427.34,727.38,270100.73,27590.85
2018,1429.7,101370.14,92744.07,718.9,272733.58,27859.8
2019,1560.45,113267.44,101400.34,711.52,276341.56,28228.35
2020,1603.45,119376.86,99509.6,698.36,278194.31,26838.85
2021,1609.15,123235.44,102148.99,681.76,279364.46,26951.75
2022,1604.66,126450.93,97704.54,664.88,280339.59,25454.89
2023,1579.42,128380.22,98940.21,645.93,280924.67,25508.02
2024,1547.65,130309.51,93363.89,624.87,281509.75,23963.57
2025,1517.74,132238.8,94515.53,605.1,282094.83,24013.37
2026,1493.09,134811.19,89043.0,585.53,282874.93,22474.46
2027,1461.24,137062.03,90288.55,564.99,283557.52,22528.69
2028,1426.25,138991.32,84166.06,544.93,284142.6,20962.67
2029,1383.67,141242.16,78025.45,521.49,284825.19,19396.64
2030,1337.77,142849.91,78775.09,499.37,285312.76,19429.84
2031,1300.13,145422.3,72504.32,478.04,286092.86,17859.39
2032,1266.97,147994.68,73591.7,458.99,286872.96,17908.08
2033,1237.82,150888.62,67106.75,441.18,287750.58,16329.88
2034,1207.62,153782.56,68204.02,423.6,288628.2,16379.69
2035,1167.66,155711.85,68935.53,405.33,289213.28,16412.89
2036,1134.37,158605.79,61988.43,387.76,290090.89,14816.42
2037,1091.11,160213.53,62528.0,369.85,290578.46,14841.33
2038,1055.82,163107.47,55258.81,352.6,291456.07,13232.13
2039,1020.56,165358.31,55916.18,336.98,292138.67,13263.12
2040,993.25,168573.79,56855.28,322.78,293113.8,13307.4
