year,Base case cost,Modeled wind power
2019,203075.537339,
2020,212600.195459,
2021,219288.826208,
2022,223814.486786,
2023,227105.876298,
2024,229574.418431,
2025,233431.016214,
2026,237717.012508,
2027,241192.144638,
2028,244681.257185,
2029,248600.766843,
2030,251284.008231,
2031,256069.305118,
2032,260455.161531,
2033,265488.111512,
2034,270341.313279,
2035,273520.859458,
2036,277331.521587,
2037,280532.03839,
2038,285446.15483,
