year,Base case diesel consumed,Modeled non-residential ashp
2017,18665.7320844,11203.5213961
2018,18665.7320844,11203.5213961
2019,18665.7320844,11203.5213961
2020,18665.7320844,11203.5213961
2021,18665.7320844,11203.5213961
2022,18665.7320844,11203.5213961
2023,18665.7320844,11203.5213961
2024,18665.7320844,11203.5213961
2025,18665.7320844,11203.5213961
2026,18665.7320844,11203.5213961
2027,18665.7320844,11203.5213961
2028,18665.7320844,11203.5213961
2029,18665.7320844,11203.5213961
2030,18665.7320844,11203.5213961
2031,18665.7320844,11203.5213961
