year,Base case cost,Modeled residential energy efficiency
2017,359860.881248,365852.450843
2018,377369.683985,381866.501626
2019,401687.465564,404340.693903
2020,412873.645091,414394.428055
2021,428907.692566,429489.656553
2022,434860.138892,434619.032706
2023,438828.436442,437879.720496
2024,442300.696798,440681.967531
2025,446765.031542,444436.028105
2026,451725.40348,448671.457185
2027,455693.70103,451977.463115
2028,468008.894051,463666.898813
2029,472560.362854,467551.312224
2030,475594.67539,470006.330715
2031,480651.86295,474390.721768
