year,Base case diesel consumed,Modeled non-residential ashp
2017,8700.50605273,-10213.6375591
2018,8700.50605273,-10213.6375591
2019,8700.50605273,-10213.6375591
2020,8700.50605273,-10213.6375591
2021,8700.50605273,-10213.6375591
2022,8700.50605273,-10213.6375591
2023,8700.50605273,-10213.6375591
2024,8700.50605273,-10213.6375591
2025,8700.50605273,-10213.6375591
2026,8700.50605273,-10213.6375591
2027,8700.50605273,-10213.6375591
2028,8700.50605273,-10213.6375591
2029,8700.50605273,-10213.6375591
2030,8700.50605273,-10213.6375591
2031,8700.50605273,-10213.6375591
