year,Base case cost,Modeled residential energy efficiency
2017,77138.015278,77533.786017
2018,82978.3408757,82054.0111003
2019,91373.8089224,88687.7887285
2020,87572.9077191,83900.8099863
2021,90085.0330646,85657.7018783
2022,92094.733341,87014.7146068
2023,93434.5335253,87836.2581696
2024,94439.3836635,88393.0634224
2025,87226.3363532,80673.8953976
2026,88750.7350646,81633.9570331
2027,89970.2540337,82358.9289889
2028,91037.3331317,82969.0812026
2029,92409.2919719,83825.4946563
2030,84032.2729091,75066.3993917
2031,85543.7248208,76008.7603066
2032,86917.7720133,76850.8312287
2033,88291.8192057,77697.8619275
2034,89803.2711174,78655.1049613
2035,90765.1041521,79195.6027919
2036,92276.5560638,80162.1949868
