year,Base case cost,Modeled solar power
2020,77586.7837114,
2021,80498.3624118,
2022,82369.0140121,
2023,83582.5908567,
2024,84318.4475346,
2025,85161.5817236,
2026,86733.867746,
2027,87833.4622351,
2028,88688.3299019,
2029,89603.5411687,
2030,89621.9794909,
2031,91239.5232134,
2032,92981.1065581,
2033,94327.1040805,
2034,96234.6323252,
2035,97295.6739587,
2036,98766.5492089,
2037,99590.4069701,
2038,101422.505715,
2039,103255.442565,
