year,Base case cost,Modeled non-residential energy efficiency
2017,130636.819967,139742.329284
2018,142521.340436,149960.092289
2019,159605.338611,164924.233238
2020,167775.946434,171789.503964
2021,173346.815404,176301.99432
2022,177803.51058,179813.48725
2023,180774.640697,181985.652117
2024,183002.988285,183494.238029
2025,185974.118402,185691.049487
2026,189688.031049,188575.801087
2027,192659.161166,190796.117362
2028,195258.900019,192689.750326
2029,198601.421401,195270.506732
2030,200458.377724,196509.981891
2031,204543.681636,199788.164182
