year,Base case cost,Modeled residential energy efficiency
2017,793484.257854,750104.140551
2018,837289.473656,788981.067017
2019,886113.492939,831248.073106
2020,916529.314873,858071.067202
2021,923864.894486,862973.271662
2022,939657.395152,876671.377049
2023,936913.159697,872499.555355
2024,946259.164096,880428.364123
2025,943126.440641,875888.592117
2026,955415.118506,886452.046162
2027,953365.243782,882850.666887
2028,962452.256181,890559.667206
2029,959970.728123,886545.313516
2030,954244.369265,879623.225975
2031,952651.445939,876351.248357
2032,950713.199945,872742.542982
2033,963566.742542,883769.977401
2034,962495.518613,880880.842041
2035,970935.05101,888002.594433
2036,969345.84308,884611.296729
